type,Object ,Description
domain,shamepracticegloomily.com,DNS threat actor 
domain,shellrounded.com,DNS threat actor 
domain,signpersecute.com,DNS threat actor 
domain,slandernetgymnasium.com,DNS threat actor 
domain,sleptfearseal.com,DNS threat actor 
domain,smokeorganizervideo.com,DNS threat actor 
domain,smoothlytalking.com,DNS threat actor 
domain,softperverse.com,DNS threat actor 
domain,sophomoreadmissible.com,DNS threat actor 
domain,sorryconstructiontrustworthy.com,DNS threat actor 
domain,spaceconvent.com,DNS threat actor 
domain,stallamenchisel.com,DNS threat actor 
domain,stampsbind.com,DNS threat actor 
domain,startsprepenseprepensevessel.com,DNS threat actor 
domain,steeplederivedinattentive.com,DNS threat actor 
domain,stockyclimb.com,DNS threat actor 
domain,strongesthissblackout.com,DNS threat actor 
domain,suiteshowedlottery.com,DNS threat actor 
domain,supportinggenericexchanged.com,DNS threat actor 
domain,swingeternalunanimously.com,DNS threat actor 
domain,thankfulacademic.com,DNS threat actor 
domain,therapistcrateyield.com,DNS threat actor 
domain,thinrabbitsrape.com,DNS threat actor 
domain,tighterstarringsinking.com,DNS threat actor 
domain,tracker-tds.info,DNS threat actor 
domain,trainsriotous.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,tranquilizerproposedattribute.com,DNS threat actor 
domain,transportationthou.com,DNS threat actor 
domain,tributeattentions.com,DNS threat actor 
domain,tulipsameedge.com,DNS threat actor 
domain,turkpagan.com,DNS threat actor 
domain,twinseller.com,DNS threat actor 
domain,undoubtedlyovercoat.com,DNS threat actor 
domain,unemployedsparrowpreponderant.com,DNS threat actor 
domain,unfinisheddolphin.com,DNS threat actor 
domain,unknowndeliquencydeliquencypenthouse.com,DNS threat actor 
domain,updatefluency.com,DNS threat actor 
domain,uprightsaunagather.com,DNS threat actor 
domain,uptodatescalessatire.com,DNS threat actor 
domain,urgentlyfeerobots.com,DNS threat actor 
domain,vaccinesuspicion.com,DNS threat actor 
domain,vegetariancomprise.com,DNS threat actor 
domain,venueitemmagic.com,DNS threat actor 
domain,virginfilling.com,DNS threat actor 
domain,walkinggrandparents.com,DNS threat actor 
domain,waspfestivalchampionship.com,DNS threat actor 
domain,watchreservoir.com,DNS threat actor 
domain,welcomingvigour.com,DNS threat actor 
domain,withholdconcourse.com,DNS threat actor 
domain,witnessportfoliolobes.com,DNS threat actor 
domain,yieldinginvincible.com,DNS threat actor 
domain,abetcattle.com,DNS threat actor 
domain,accidentdemocracy.com,DNS threat actor 
domain,acidmercy.com,DNS threat actor 
domain,activatestoolpoise.com,DNS threat actor 
domain,adaptationshookbeings.com,DNS threat actor 
domain,admonishtopmostacid.com,DNS threat actor 
domain,affectionateselfserviceclothe.com,DNS threat actor 
domain,affordstrawberryoverreact.com,DNS threat actor 
domain,airlinerlibrariesfavour.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,aliasfoot.com,DNS threat actor 
domain,alimonylaterdevious.com,DNS threat actor 
domain,amuletcheek.com,DNS threat actor 
domain,anatomyabdicatenettle.com,DNS threat actor 
domain,animaterecover.com,DNS threat actor 
domain,ankletomatoes.com,DNS threat actor 
domain,anthemoffering.com,DNS threat actor 
domain,appreciatewedgelearn.com,DNS threat actor 
domain,argumentsadrenaline.com,DNS threat actor 
domain,asparagusburstscanty.com,DNS threat actor 
domain,badgerjeff.com,DNS threat actor 
domain,begunwomanwhiskey.com,DNS threat actor 
domain,begwhistlinggem.com,DNS threat actor 
domain,beholdpushingagainst.com,DNS threat actor 
domain,blareclockwisebead.com,DNS threat actor 
domain,blusterflintbig.com,DNS threat actor 
domain,bogarchaicagriculture.com,DNS threat actor 
domain,boyfrienddeepturkey.com,DNS threat actor 
domain,branchesdollar.com,DNS threat actor 
domain,breederpainlesslake.com,DNS threat actor 
domain,breezefraudulent.com,DNS threat actor 
domain,brutalmathematics.com,DNS threat actor 
domain,bubblegrievedsweater.com,DNS threat actor 
domain,bulletinmoonoral.com,DNS threat actor 
domain,calmlyilldollars.com,DNS threat actor 
domain,candyhiss.com,DNS threat actor 
domain,cannedclass.com,DNS threat actor 
domain,captionconjecture.com,DNS threat actor 
domain,carelesstableinevitably.com,DNS threat actor 
domain,carryingespecially.com,DNS threat actor 
domain,causingparrot.com,DNS threat actor 
domain,chalkprivacydrops.com,DNS threat actor 
domain,chordbelievingpossible.com,DNS threat actor 
domain,citizenhid.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,cleaningmystical.com,DNS threat actor 
domain,cliffaffectionateowners.com,DNS threat actor 
domain,clockcancer.com,DNS threat actor 
domain,cloveswamptearing.com,DNS threat actor 
domain,clungfellow.com,DNS threat actor 
domain,coalitionfits.com,DNS threat actor 
domain,coatprismhealth.com,DNS threat actor 
domain,collectiveevidencesire.com,DNS threat actor 
domain,comebackindebtedcapability.com,DNS threat actor 
domain,commitmentelizabeth.com,DNS threat actor 
domain,comparativelynanny.com,DNS threat actor 
domain,complexionbootydistinction.com,DNS threat actor 
domain,compriseinflammable.com,DNS threat actor 
domain,contemporarytechnicalrefuge.com,DNS threat actor 
domain,convictiondivedrevealed.com,DNS threat actor 
domain,coolingreseptivereseptive.com,DNS threat actor 
domain,corpulentrubber.com,DNS threat actor 
domain,correspondimpulsive.com,DNS threat actor 
domain,craveidentificationanoitmentanoitment.com,DNS threat actor 
domain,creeperplotgrove.com,DNS threat actor 
domain,cuckootomb.com,DNS threat actor 
domain,cumbersomebonus.com,DNS threat actor 
domain,czaraptitude.com,DNS threat actor 
domain,dangerbra.com,DNS threat actor 
domain,daylightdean.com,DNS threat actor 
domain,dentrenamed.com,DNS threat actor 
domain,deservereachterrified.com,DNS threat actor 
domain,deteriorateplaguedemocracy.com,DNS threat actor 
domain,devilnonamaze.com,DNS threat actor 
domain,disappearingstayingdamaging.com,DNS threat actor 
domain,discoverybarricaderuse.com,DNS threat actor 
domain,disintegrateredundancyfen.com,DNS threat actor 
domain,disposedincessantpermanently.com,DNS threat actor 
domain,dissipateetiquetteheavenly.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,dosreceivethrill.com,DNS threat actor 
domain,downloadwiselyfaintest.com,DNS threat actor 
domain,dreamsbewitch.com,DNS threat actor 
domain,dwightcherrykings.com,DNS threat actor 
domain,earlycontradict.com,DNS threat actor 
domain,eclipsenumberfirst.com,DNS threat actor 
domain,effectiveanimatebarracks.com,DNS threat actor 
domain,eighteenbedsideas.com,DNS threat actor 
domain,eliminateduneasiness.com,DNS threat actor 
domain,elkprickly.com,DNS threat actor 
domain,elliotcordialwhom.com,DNS threat actor 
domain,eltwit.com,DNS threat actor 
domain,enlargementillegal.com,DNS threat actor 
domain,entertainedpremieresettled.com,DNS threat actor 
domain,evasioncosmetics.com,DNS threat actor 
domain,excessstumbledvisited.com,DNS threat actor 
domain,expulsionfluffysea.com,DNS threat actor 
domain,extensivegentle.com,DNS threat actor 
domain,fashionedstoppage.com,DNS threat actor 
domain,fatavailshipment.com,DNS threat actor 
domain,featuresscanner.com,DNS threat actor 
domain,federalconcurcaptivity.com,DNS threat actor 
domain,fingernailsouveniraskew.com,DNS threat actor 
domain,flushoriginring.com,DNS threat actor 
domain,flyingperilous.com,DNS threat actor 
domain,follyimmersed.com,DNS threat actor 
domain,foregroundmisguideddejection.com,DNS threat actor 
domain,formingantecedent.com,DNS threat actor 
domain,friskmisfire.com,DNS threat actor 
domain,gorgestartermembership.com,DNS threat actor 
domain,handymanlipsballast.com,DNS threat actor 
domain,hanksuggestquilt.com,DNS threat actor 
domain,hardboileddirect.com,DNS threat actor 
domain,hectoroxide.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,heroismvarnish.com,DNS threat actor 
domain,hidcupcake.com,DNS threat actor 
domain,highcpmgate.com,DNS threat actor 
domain,holychaptersbaker.com,DNS threat actor 
domain,hooterwas.com,DNS threat actor 
domain,hornblockadeseller.com,DNS threat actor 
domain,hourstreeadjoining.com,DNS threat actor 
domain,humblenakedurgently.com,DNS threat actor 
domain,icebergreptilefury.com,DNS threat actor 
domain,immaturelaunch.com,DNS threat actor 
domain,increasevoluntaryhour.com,DNS threat actor 
domain,inexpedientdatagourmet.com,DNS threat actor 
domain,influencesow.com,DNS threat actor 
domain,influxtabloidkid.com,DNS threat actor 
domain,initialbanisters.com,DNS threat actor 
domain,jobsjollyattendance.com,DNS threat actor 
domain,lavendertyre.com,DNS threat actor 
domain,leadingservicesintimate.com,DNS threat actor 
domain,leansometime.com,DNS threat actor 
domain,limboduty.com,DNS threat actor 
domain,listlessproposition.com,DNS threat actor 
domain,lowlifesalad.com,DNS threat actor 
domain,lukeexposure.com,DNS threat actor 
domain,malnutritionscarcelylocksmith.com,DNS threat actor 
domain,maraccommodating.com,DNS threat actor 
domain,marshalget.com,DNS threat actor 
domain,mattunlessapproximate.com,DNS threat actor 
domain,milksquadronsad.com,DNS threat actor 
domain,msrejection.com,DNS threat actor 
domain,muttermathematical.com,DNS threat actor 
domain,nimbleboilerdived.com,DNS threat actor 
domain,notepositivelycomplaints.com,DNS threat actor 
domain,notoriousentice.com,DNS threat actor 
domain,novemberdismount.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,obtainanticipate.com,DNS threat actor 
domain,occasionalstatusbella.com,DNS threat actor 
domain,occasionalwallencroach.com,DNS threat actor 
domain,ointmentfloatingsaucepan.com,DNS threat actor 
domain,origincrayonremained.com,DNS threat actor 
domain,overallfetchheight.com,DNS threat actor 
domain,overcomeobduratestandstill.com,DNS threat actor 
domain,overtakeoctavianallocation.com,DNS threat actor 
domain,paganorb.com,DNS threat actor 
domain,peanutsurrogatesurrogate.com,DNS threat actor 
domain,pinprickverificationdecember.com,DNS threat actor 
domain,plaicefeweraltered.com,DNS threat actor 
domain,polygraphpretenceraw.com,DNS threat actor 
domain,presentlymumblespin.com,DNS threat actor 
domain,processingcomprehension.com,DNS threat actor 
domain,proposalpearlpleasantly.com,DNS threat actor 
domain,prosperitysemiimpediment.com,DNS threat actor 
domain,provedonefoldonefoldhastily.com,DNS threat actor 
domain,queueconcrete.com,DNS threat actor 
domain,racismseamanstuff.com,DNS threat actor 
domain,recastnavy.com,DNS threat actor 
domain,recipientmuseumdismissed.com,DNS threat actor 
domain,reflectingscoopcourse.com,DNS threat actor 
domain,refundeelmonstrous.com,DNS threat actor 
domain,refusalmortifydevelopment.com,DNS threat actor 
domain,relativeballoons.com,DNS threat actor 
domain,reluctantlyjackpot.com,DNS threat actor 
domain,remisstracesexplain.com,DNS threat actor 
domain,resignationcustomerflaw.com,DNS threat actor 
domain,revelationbuffalodiaper.com,DNS threat actor 
domain,rightlydunggive.com,DNS threat actor 
domain,rimstonecivilize.com,DNS threat actor 
domain,roadformedomission.com,DNS threat actor 
domain,rockygraveyardlegendary.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,sanctioncurtain.com,DNS threat actor 
domain,seducerecognize.com,DNS threat actor 
domain,selectthrow.com,DNS threat actor 
domain,semblanceindulgebellamy.com,DNS threat actor 
domain,sensefifth.com,DNS threat actor 
domain,shoutimmortalfluctuate.com,DNS threat actor 
domain,sketchdroughtregional.com,DNS threat actor 
domain,sleevecolonialism.com,DNS threat actor 
domain,smartlysquare.com,DNS threat actor 
domain,smoothenglishassent.com,DNS threat actor 
domain,sortinghitch.com,DNS threat actor 
domain,sovereigngoesintended.com,DNS threat actor 
domain,spapresentation.com,DNS threat actor 
domain,spawncrocodilerepay.com,DNS threat actor 
domain,specialityfussbegun.com,DNS threat actor 
domain,speedybethurgently.com,DNS threat actor 
domain,spreadcharacterizeambiguous.com,DNS threat actor 
domain,squeakaromapianist.com,DNS threat actor 
domain,stallsobservance.com,DNS threat actor 
domain,staunchgenetwitch.com,DNS threat actor 
domain,stickoccasional.com,DNS threat actor 
domain,stickyabsorption.com,DNS threat actor 
domain,stickyhustle.com,DNS threat actor 
domain,stillfolder.com,DNS threat actor 
domain,storkwild.com,DNS threat actor 
domain,straitpaltrybelief.com,DNS threat actor 
domain,stretchedbystander.com,DNS threat actor 
domain,stunningruin.com,DNS threat actor 
domain,supportresentbritish.com,DNS threat actor 
domain,syllabusbastardchunk.com,DNS threat actor 
domain,synthesisvariables.com,DNS threat actor 
domain,tableslipstick.com,DNS threat actor 
domain,tablesmeans.com,DNS threat actor 
domain,taughtwandamazingly.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,thugkinup.com,DNS threat actor 
domain,ticketsrubbingroundabout.com,DNS threat actor 
domain,toiletunlikely.com,DNS threat actor 
domain,totalsatisfactorily.com,DNS threat actor 
domain,townmanedoubted.com,DNS threat actor 
domain,twirlparchextent.com,DNS threat actor 
domain,vegetationbuoyspeciality.com,DNS threat actor 
domain,viabayonetsecretly.com,DNS threat actor 
domain,violationspoonconfront.com,DNS threat actor 
domain,waitingmeadow.com,DNS threat actor 
domain,watcheraddictedpatronize.com,DNS threat actor 
domain,workedworlds.com,DNS threat actor 
domain,workmanportly.com,DNS threat actor 
domain,wrestlingembroider.com,DNS threat actor 
domain,yeahraid.com,DNS threat actor 
domain,abnormalmiscalculatedamp.com,DNS threat actor 
domain,admiredprototypebegins.com,DNS threat actor 
domain,anniversarythingy.com,DNS threat actor 
domain,appliedmaternity.com,DNS threat actor 
domain,aptlyslightestweather.com,DNS threat actor 
domain,balloonsbuild.com,DNS threat actor 
domain,beginningstock.com,DNS threat actor 
domain,bikesdividedbargaining.com,DNS threat actor 
domain,birchflarechurch.com,DNS threat actor 
domain,bitterbragging.com,DNS threat actor 
domain,bitterlynewspaperultrasound.com,DNS threat actor 
domain,blackcurrantmarathonspice.com,DNS threat actor 
domain,breakingcapricorn.com,DNS threat actor 
domain,browtreason.com,DNS threat actor 
domain,bruisedlungmisuse.com,DNS threat actor 
domain,buoycranberrygranulated.com,DNS threat actor 
domain,casketembody.com,DNS threat actor 
domain,celebrationbullyskid.com,DNS threat actor 
domain,claspeddeceiveposter.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,claspsnuff.com,DNS threat actor 
domain,cleavepreoccupation.com,DNS threat actor 
domain,cloakworkroom.com,DNS threat actor 
domain,collectiveablygathering.com,DNS threat actor 
domain,comerhurlentertain.com,DNS threat actor 
domain,concordtransmitter.com,DNS threat actor 
domain,conjectureprecedingslippers.com,DNS threat actor 
domain,consensushistorianarchery.com,DNS threat actor 
domain,coolingvaluer.com,DNS threat actor 
domain,cosysuppressed.com,DNS threat actor 
domain,couplepostponemagnify.com,DNS threat actor 
domain,crackbroadcasting.com,DNS threat actor 
domain,cracktraumatic.com,DNS threat actor 
domain,cryclerkwords.com,DNS threat actor 
domain,cudgelsupportiveobstacle.com,DNS threat actor 
domain,de9a16fesnda8m2ntsulph40uurstre1namp.com,DNS threat actor 
domain,decadencevalued.com,DNS threat actor 
domain,declinelotterymitten.com,DNS threat actor 
domain,delivercanes.com,DNS threat actor 
domain,discreetmotortribe.com,DNS threat actor 
domain,displeasevolleyball.com,DNS threat actor 
domain,donateentrailskindly.com,DNS threat actor 
domain,dragonglossary.com,DNS threat actor 
domain,dressedoutrageousrun.com,DNS threat actor 
domain,dropsmilk.com,DNS threat actor 
domain,dwightadjoining.com,DNS threat actor 
domain,earthaccordgeorgiana.com,DNS threat actor 
domain,educationmotto.com,DNS threat actor 
domain,effeminatecementsold.com,DNS threat actor 
domain,elasticcannon.com,DNS threat actor 
domain,elevenfurs.com,DNS threat actor 
domain,enablerubbingjab.com,DNS threat actor 
